Valor,,Etiqueta
,4,Rara vez
,5,Nunca
H1718,1,Sí
,2,No
,9,No aplica
H1719A,1,Sí
,2,No
H1719,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1720,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
H1721,1,Muy frecuentemente
,2,Frecuentemente
,3,Ocasionalmente
,4,Rara vez
,5,Nunca
COMPLETA,1,Favor de continuar (Entrevista Completa)/ENTREVISTA COMPLETA
,2,ENTREVISTA INCOMPLETA
,3,INFORMANTE INADECUADO
,4,ENTREVISTA APLAZADA (HACER CITA)
,5,AUSENTE DE PERSONAS EN EL MOMENTO DE LA VISITA
,6,SE NEGO A DAR INFORMACIÓN
,7,VIVIENDA DESHABITADA
,8,VIVIENDA DE USO TEMPORAL
,9,HABLA ALGUNA LENGUA EXTRANGERA
,10,NO ES VIVIENDA
,11,OTRO
,12,"Se negó, por haber algún enfermo de COVID en el hogar"
region_cv,1.00,Pacifico-Norte
,2.00,Frontera
,3.00,Pacifico-Centro
,4.00,Centro-Norte
,5.00,Centro
,6.00,Cd México
,7.00,Edo México
,8.00,Pacífico-Sur
,9.00,Península
estrato,1.00,menos 2500
,2.00, 2500-100mil
,3.00,100 mil o mas
rural_20,1.00,Rural
,2.00,Urbano
,3.00,Metropolitano
area_20,1.00,Rural
,2.00,Urbano
